epoch,train_whole_loss,train_kink_loss,val_whole_loss,val_kink_loss,train_total_loss,val_total_loss,train_rel_l2,val_rel_l2
1,0.5493717598381327,0.5037749184601342,0.5181957597533862,0.4534930199384689,50.92686347392068,45.86749775360028,0.5493717598381327,0.5181957597533862
2,0.49609533379327003,0.4492989617497174,0.44940848350524903,0.46859188402692475,45.42599154799732,47.308596886197726,0.49609533379327003,0.44940848350524903
3,0.48705845377338464,0.4479575405369944,0.5402745584646861,0.45704903701941174,45.2828125512422,46.245178260405865,0.48705845377338464,0.5402745584646861
4,0.48724105811830776,0.4475790801332958,0.4612584759791692,0.4474443090458711,45.245149219569875,45.205689380566284,0.48724105811830776,0.4612584759791692
5,0.4754024572336852,0.44315935377754384,0.5261216337482134,0.45591526925563813,44.79133801816115,46.11764855931202,0.4754024572336852,0.5261216337482134
6,0.4699910006416378,0.4441952555482067,0.5358846366405488,0.454854424794515,44.88951644897461,46.021327116092046,0.4699910006416378,0.5358846366405488
7,0.4729702168436193,0.44305004317369034,0.4703712935249011,0.4486461778481801,44.777974535813975,45.33498907834291,0.4729702168436193,0.4703712935249011
8,0.46543890406836325,0.4418782603384844,0.48924018094937005,0.4465874587496122,44.653264862743775,45.14798605591059,0.46543890406836325,0.48924018094937005
9,0.4675637976447148,0.4409520155458308,0.5063774183392524,0.45167920341094336,44.56276507591134,45.67429775943359,0.4675637976447148,0.5063774183392524
10,0.47169574588092406,0.4414872350532617,0.4653459325432777,0.44973677868644396,44.62041940831426,45.43902380118767,0.47169574588092406,0.4653459325432777
11,0.4640299330896406,0.43715605006289127,0.5156661103169123,0.4523437355955442,44.179634999517184,45.750039669871335,0.4640299330896406,0.5156661103169123
12,0.4712426566365939,0.43594339200809823,0.4480755627155304,0.4569421211878459,44.06558187684016,46.14228768150012,0.4712426566365939,0.4480755627155304
13,0.46624125927241883,0.43264492772408386,0.457757797340552,0.4509355790913105,43.73073410489666,45.551315706471605,0.46624125927241883,0.457757797340552
14,0.46289978667871273,0.4296633139030257,0.4751051480571429,0.4569132407506307,43.42923103446391,46.16642922312022,0.46289978667871273,0.4751051480571429
15,0.4631313790136309,0.4238277568745969,0.4424689382314682,0.4631540571649869,42.845907017722055,46.757874654730166,0.4631313790136309,0.4424689382314682
16,0.4585490729381789,0.4160327705874372,0.47293009658654533,0.4553565169374148,42.06182625044638,46.00858179032802,0.4585490729381789,0.47293009658654533
17,0.45602706928751363,0.40730001606158356,0.46078946540753046,0.4670360654592514,41.18602878513621,47.16439601133267,0.45602706928751363,0.46078946540753046
18,0.45115957758319913,0.3957461770790726,0.4688480700055758,0.47320651610692344,40.02577714493025,47.78949968069792,0.45115957758319913,0.4688480700055758
19,0.45238958641664306,0.3820875000597826,0.4543657849232356,0.4878178189198176,38.66113961063214,49.236147676905,0.45238958641664306,0.4543657849232356
20,0.4549191780944369,0.3652351245951297,0.45112088372310005,0.4908488263686498,36.97843163333722,49.53600352058808,0.4549191780944369,0.45112088372310005
21,0.4484928747611259,0.3469964201325801,0.4382709155480067,0.5113463098804156,35.14813473829582,51.572901903589575,0.4484928747611259,0.4382709155480067
22,0.44655529767719665,0.32966007305614986,0.4497907395164172,0.5088067079583803,33.41256254395442,51.33046153535445,0.44655529767719665,0.4497907395164172
23,0.4453865968469364,0.31024782768825987,0.4327095463871956,0.5020146747430165,31.47016921541584,50.634177020688846,0.4453865968469364,0.4327095463871956
24,0.43936413989138245,0.2922053748991952,0.4469693452119827,0.5051533743739128,29.6599017015144,50.962306782603264,0.43936413989138245,0.4469693452119827
25,0.4393080170474835,0.2750540794276479,0.42696916311979294,0.5221039185921351,27.94471594967059,52.6373610223333,0.4393080170474835,0.42696916311979294
26,0.4332085540045553,0.25599774064412756,0.44666679004828136,0.5328383550047875,26.032982601336577,53.730502290527035,0.4332085540045553,0.44666679004828136
27,0.434483757392684,0.23636289674844316,0.4367110565304756,0.5279516930381457,24.07077342360767,53.231880360345045,0.434483757392684,0.4367110565304756
28,0.4320382882410021,0.22173853988078104,0.4265645891427994,0.5432508664826552,22.605892201324007,54.75165123740832,0.4320382882410021,0.4265645891427994
29,0.42922021284032225,0.2083587553741327,0.4334299931923548,0.550392874578635,21.26509569936724,55.47271745105585,0.42922021284032225,0.4334299931923548
30,0.4299868180680631,0.19533253414417381,0.43478041142225266,0.5647694438695907,19.963240210689715,56.91172479838132,0.4299868180680631,0.43478041142225266
31,0.42958404101542574,0.18268733707381718,0.4255168994267782,0.5661043380697568,18.69831774412696,57.03595070640245,0.42958404101542574,0.4255168994267782
32,0.4302162600097372,0.1694734943224423,0.4262580364942551,0.5601814928154151,17.377565660049665,56.44440731803576,0.4302162600097372,0.4262580364942551
33,0.43011926519336985,0.15914642374906968,0.4361273154616356,0.5764594877759616,16.34476160931943,58.082076093057786,0.43011926519336985,0.4361273154616356
34,0.43002803903907094,0.15117628952460502,0.4302396520972252,0.5667277775704861,15.547657004399086,57.103017409145835,0.43002803903907094,0.4302396520972252
35,0.4287532947846313,0.1425737528213814,0.43530372927586236,0.5670613427956899,14.68612861063943,57.14143800884485,0.4287532947846313,0.43530372927586236
36,0.4306133223113729,0.1359484188592256,0.4322037771344185,0.5739414074768623,14.025455202985166,57.82634452482065,0.4306133223113729,0.4322037771344185
37,0.4298580119858927,0.12705362812796636,0.4384213909506798,0.5954262889921665,13.135220849336083,59.98105029016733,0.4298580119858927,0.4384213909506798
38,0.43101763814242916,0.12186302678353751,0.4338809574643771,0.585766468817989,12.617320304130441,59.010527839263275,0.43101763814242916,0.4338809574643771
39,0.4301632947886168,0.11595198834565149,0.4318483978509903,0.5831205533196528,12.025362124371885,58.743903729816275,0.4301632947886168,0.4318483978509903
40,0.4308732518509253,0.11156961808898555,0.43179259101549783,0.5813260203848283,11.58783504998506,58.56439462949833,0.4308732518509253,0.43179259101549783
41,0.43065767741915006,0.10657780538521595,0.4324289714296659,0.582363570916156,11.088438210558536,58.66878606304526,0.43065767741915006,0.4324289714296659
42,0.43002693048164026,0.10025814105548075,0.4308608576655388,0.5736783505727847,10.455841038832023,57.798695914944005,0.43002693048164026,0.4308608576655388
43,0.42878664678602074,0.09627596558029972,0.4298816457390785,0.5851658754050731,10.056383196987323,58.9464691862464,0.42878664678602074,0.4298816457390785
44,0.4300347162716424,0.09451741451647744,0.4344819406668345,0.5968189905087153,9.881776176281829,60.11638099153837,0.4300347162716424,0.4344819406668345
45,0.4288784182783383,0.09183215669064379,0.4353679582476616,0.6050486127535503,9.61209406923892,60.940229233602686,0.4288784182783383,0.4353679582476616
46,0.42994866184334257,0.08814032330219425,0.42944496124982834,0.58810745626688,9.243980992729984,59.240190587937825,0.42994866184334257,0.42944496124982834
47,0.4292642465278284,0.08153913440321808,0.4338833083709081,0.5904056541621685,8.583177684670064,59.47444872458776,0.4292642465278284,0.4338833083709081
48,0.42885448398874765,0.0807886674888988,0.43171063512563707,0.5879354738940795,8.507721189242691,59.225258024533595,0.42885448398874765,0.43171063512563707
49,0.427968384436707,0.07922679825282808,0.431824724872907,0.5895551757266124,8.35064821527965,59.38734229753415,0.427968384436707,0.431824724872907
50,0.42753687091727754,0.07783007841946474,0.42980819245179497,0.5862744724998872,8.210544710016963,59.057255442440514,0.42753687091727754,0.42980819245179497
51,0.4267249551282,0.07570427286980758,0.42875015089909235,0.5912756255517403,7.997152194692128,59.55631270607312,0.4267249551282,0.42875015089909235
52,0.42649986984124827,0.071704343194837,0.428395747145017,0.5857360161840915,7.596934170509452,59.001997365554175,0.42649986984124827,0.428395747145017
53,0.42663262975749683,0.07040462331540549,0.4324623013536135,0.5916079618036747,7.467094963700024,59.59325848172109,0.42663262975749683,0.4324623013536135
54,0.42667933106422423,0.06986794417251402,0.42773285309473674,0.5873249256362517,7.413473762683014,59.16022541671991,0.42667933106422423,0.42773285309473674
55,0.42585315882270014,0.06814909776422515,0.4270039846499761,0.5807364128530026,7.240762938314409,58.50064526995024,0.42585315882270014,0.4270039846499761
56,0.4251166248499458,0.06663799928640252,0.4280323252081871,0.5927704757700364,7.088916566478672,59.70507990221182,0.4251166248499458,0.4280323252081871
57,0.42485392200413036,0.06334831547826084,0.42604068567355474,0.5911418887476126,6.75968548077256,59.54022956043482,0.42485392200413036,0.42604068567355474
58,0.4243668433445603,0.06311948209333776,0.4262144381801287,0.5896516685684522,6.736315052544893,59.391381295025354,0.4243668433445603,0.4262144381801287
59,0.42390827038394874,0.062177381308665916,0.4262026876211166,0.5901686531802018,6.641646402273605,59.4430680056413,0.42390827038394874,0.4262026876211166
60,0.4234360287438578,0.061063640464597675,0.42367049753665925,0.5784477567921082,6.529800066307409,58.26844617674749,0.4234360287438578,0.42367049753665925
61,0.4231687519977342,0.059310106699591254,0.4275583863258362,0.5973115568359693,6.354179431431329,60.15871406992276,0.4231687519977342,0.4275583863258362
62,0.4226838979258466,0.057757521809926674,0.42538812309503554,0.5832578506320715,6.198436095109626,58.75117318630218,0.4226838979258466,0.42538812309503554
63,0.4219767170165902,0.05698007233996889,0.4250684087475141,0.5844712313264608,6.1199839399821725,58.8721915413936,0.4219767170165902,0.4250684087475141
64,0.4222569516345636,0.0551655086674797,0.42674218614896137,0.5865835389743249,5.938807808463253,59.085096083581455,0.4222569516345636,0.42674218614896137
65,0.4215304515255031,0.0546629463336361,0.4248372902472814,0.5855722576379776,5.887825071277903,58.98206305404504,0.4215304515255031,0.4248372902472814
66,0.42078621930150845,0.053090463445257786,0.4249957720438639,0.5879859657337269,5.729832567385773,59.22359234541655,0.42078621930150845,0.4249957720438639
67,0.42093537129572967,0.051566151629632975,0.42386279702186586,0.5790497367580731,5.577550542888357,58.32883647282918,0.42093537129572967,0.42386279702186586
68,0.42023082233186976,0.050857423434951414,0.42303377389907837,0.5928742891798416,5.5059731583097085,59.710462691883244,0.42023082233186976,0.42303377389907837
69,0.42004164137057404,0.05158222190924545,0.425192603468895,0.5947792702664931,5.578263821530698,59.903119630118205,0.42004164137057404,0.425192603468895
70,0.4199742833180214,0.05037872779614,0.42282049506902697,0.5831362821161747,5.457847065712089,58.7364487066865,0.4199742833180214,0.42282049506902697
71,0.41943406871895295,0.049470658077677684,0.42415087868769963,0.5903102895865838,5.366499869503192,59.45517983734608,0.41943406871895295,0.42415087868769963
72,0.419459198482001,0.04720503239155705,0.42401282787322997,0.5818267571429412,5.139962413417759,58.60668854216735,0.419459198482001,0.42401282787322997
73,0.4190945987381152,0.04685409030140336,0.42288939903179806,0.5933828222254912,5.104503618781246,59.761171621580914,0.4190945987381152,0.42288939903179806
74,0.4189441827695761,0.04664297885636785,0.4216512446602186,0.5843869790434837,5.083242063379999,58.860349149008584,0.4189441827695761,0.4216512446602186
75,0.4183680754099319,0.04640981706220712,0.42285705655813216,0.5956293101112048,5.059349797376946,59.985788067678605,0.4183680754099319,0.42285705655813216
76,0.4180624223467129,0.045200400732791246,0.4212236374616623,0.5838470635314782,4.938102490154665,58.805929990609485,0.4180624223467129,0.4212236374616623
77,0.41803329756010826,0.043049526431444864,0.42084392259518305,0.5909695014357567,4.72298593805797,59.51779406617085,0.41803329756010826,0.42084392259518305
78,0.4174885777395163,0.04318206180165063,0.421781063079834,0.5876554168760777,4.735694751454823,59.187322750687606,0.4174885777395163,0.421781063079834
79,0.417257824406695,0.04321589906380248,0.42075263361136117,0.5857797214140494,4.738847724003579,58.998724775016306,0.417257824406695,0.42075263361136117
80,0.417180010720865,0.04368810770449354,0.4212768683830897,0.5860539684693019,4.785990783349791,59.02667371531328,0.417180010720865,0.4212768683830897
81,0.41687672520751384,0.04273027887206469,0.42165522029002506,0.5888031587004662,4.6899046043851484,59.30197109033664,0.41687672520751384,0.42165522029002506
82,0.4168799632520818,0.04086861001021826,0.4207314983010292,0.5795655472824971,4.503740961160233,58.37728622655074,0.4168799632520818,0.4207314983010292
83,0.4164417514160498,0.040147169940729636,0.42051116079092027,0.5835311323404312,4.431158745466774,58.773624394834044,0.4164417514160498,0.42051116079092027
84,0.4162647832685442,0.03995616115184862,0.42060086876153946,0.5839290210356315,4.411880886732642,58.81350297232469,0.4162647832685442,0.42060086876153946
85,0.4158616789241335,0.04004025295821589,0.420173021654288,0.5846947950621446,4.419886965538139,58.88965252786875,0.4158616789241335,0.420173021654288
86,0.41600910620902903,0.039562299647437994,0.4190816839536031,0.582357781752944,4.37223907513405,58.65485985924799,0.41600910620902903,0.4190816839536031
87,0.4153401284075495,0.03754901000812872,0.4194471637407939,0.5800687330464522,4.170241133846454,58.42632046838602,0.4153401284075495,0.4194471637407939
88,0.4151142918351871,0.037293518512551464,0.4199125791589419,0.5826106995344162,4.144466146070566,58.68098253260057,0.4151142918351871,0.4199125791589419
89,0.41497250314968737,0.03749521832857559,0.41897817750771843,0.5848702974617481,4.1644943415229,58.90600792368253,0.41497250314968737,0.41897817750771843
90,0.41457094096425756,0.037749606370925906,0.41869337409734725,0.5750504761934281,4.189531565424222,57.923740993440155,0.41457094096425756,0.41869337409734725
91,0.41481150477679807,0.03634957450428116,0.4202402571837107,0.5857698881377776,4.049768954604419,58.99722907096148,0.41481150477679807,0.4202402571837107
92,0.41456663350560774,0.03540061427586114,0.4188644250233968,0.5822661175082128,3.9546280590455924,58.64547617584467,0.41456663350560774,0.4188644250233968
93,0.4145315041292959,0.03538935498070361,0.4183987885713577,0.5834049296875795,3.9534669933034414,58.75889175732931,0.4145315041292959,0.4183987885713577
94,0.4142188473423915,0.034854362182207964,0.420011896888415,0.5885251856098572,3.899655043189205,59.27253045787414,0.4142188473423915,0.420011896888415
95,0.414144578620569,0.03515399642733496,0.4180553595225016,0.5816511953870456,3.92954423107318,58.583174898227064,0.414144578620569,0.4180553595225016
96,0.41374402597768983,0.03414377478966073,0.4177111819386482,0.5812893620381753,3.8281214941793413,58.546647385756174,0.41374402597768983,0.4177111819386482
97,0.413618864497142,0.03254431879231289,0.4175525044401487,0.5775460564841827,3.6680507432168987,58.172158152858415,0.413618864497142,0.4175525044401487
98,0.4136144744816111,0.03314826822658973,0.4183112805088361,0.5876310763259729,3.728441306014559,59.18141891310613,0.4136144744816111,0.4183112805088361
99,0.4134012568352827,0.032950117733718746,0.41725394676129024,0.5796702034771443,3.7084130408158944,58.384274294475716,0.4134012568352827,0.41725394676129024
100,0.4132508194268639,0.032109403960517986,0.4175967956582705,0.579695297156771,3.6241912122982654,58.387126511335374,0.4132508194268639,0.4175967956582705
101,0.4129088056621267,0.03241049263681938,0.41786673218011855,0.5825632996857166,3.6539580693885463,58.67419670075178,0.4129088056621267,0.41786673218011855
102,0.4128370932678678,0.031124696963981017,0.4184835895895958,0.5845633917798598,3.5253067891989183,58.87482276757558,0.4128370932678678,0.4184835895895958
103,0.41268447495218535,0.030817778074919287,0.4164675752321879,0.5762335803359747,3.494462269455639,58.03982560882966,0.41268447495218535,0.4164675752321879
104,0.4124489657024839,0.030195242083117142,0.4169533833861351,0.5815341579417388,3.4319731783511034,58.57036917756002,0.4124489657024839,0.4169533833861351
105,0.41260708428140896,0.03095749711145216,0.4170627807577451,0.5802378253390391,3.5083567968055385,58.44084531466166,0.41260708428140896,0.4170627807577451
106,0.4122876394150862,0.030312963336038945,0.4168837795654933,0.5792217078308265,3.4435839702833944,58.339054562648144,0.4122876394150862,0.4168837795654933
107,0.4122024353760392,0.028991257015671304,0.41673626949389775,0.5781477758040031,3.311328134252064,58.231513849894206,0.4122024353760392,0.41673626949389775
108,0.41188265476653824,0.028925888017931983,0.4165129378437996,0.576026818032066,3.3044714600292604,58.0191947410504,0.41188265476653824,0.4165129378437996
109,0.41168693001590556,0.028926973539724277,0.41607996771732964,0.5807390679915746,3.3043842785394015,58.48998676687479,0.41168693001590556,0.41607996771732964
110,0.41154880977388636,0.028687306693685587,0.4172337686022123,0.5792649511247874,3.2802794741160834,58.34372888108095,0.41154880977388636,0.4172337686022123
111,0.411665476080197,0.02864078087037179,0.41654437184333803,0.5841517638415098,3.275743562783768,58.83172075599432,0.411665476080197,0.41654437184333803
112,0.4113908280187578,0.027619623531823727,0.4166224310795466,0.5872636649757623,3.173353173127815,59.142988928655775,0.4113908280187578,0.4166224310795466
113,0.4110720911132756,0.027437419094034094,0.4164232989152273,0.5779671795666218,3.1548139992044932,58.213141255577405,0.4110720911132756,0.4164232989152273
114,0.41119580001973394,0.027187605385682476,0.4154652863740921,0.5724866280953089,3.129956343636584,57.664128095904985,0.41119580001973394,0.4154652863740921
115,0.41103733902546896,0.02724401370358111,0.41578624993562696,0.578731271252036,3.1354387105400883,58.28891337513923,0.41103733902546896,0.41578624993562696
116,0.41101830076815477,0.027083128885324322,0.41612976988156636,0.5778289598723253,3.119331174821996,58.19902575711409,0.41101830076815477,0.41612976988156636
117,0.41077163388480004,0.025994102445556156,0.4158617700139681,0.5823329165577888,3.010181877506313,58.64915342579285,0.41077163388480004,0.4158617700139681
118,0.41077174579919273,0.02598111821866747,0.41599945624669393,0.5840497819085916,3.008883561660994,58.820977647105856,0.41077174579919273,0.41599945624669393
119,0.41063572773292883,0.025383487732997582,0.41516520182291666,0.5856070780505737,2.9489844927147253,58.975873006880285,0.41063572773292883,0.41516520182291666
120,0.41039765139124285,0.02578700576811584,0.4156095226605733,0.5814068141082923,2.9890982215084247,58.556290933489805,0.41039765139124285,0.4156095226605733
121,0.4103283111728839,0.02539132636652064,0.4155298059185346,0.5786049131304025,2.9494609555201743,58.27602111895878,0.4103283111728839,0.4155298059185346
122,0.41009203756033485,0.024057521654376343,0.41522269944349927,0.5785235414902369,2.815844206667658,58.267576848467186,0.41009203756033485,0.41522269944349927
123,0.4101523820144027,0.02435495456986463,0.4148847033580144,0.5766949723164241,2.8456478481862084,58.08438193500042,0.4101523820144027,0.4148847033580144
124,0.4099542084914535,0.024711521142231883,0.41546945869922636,0.5813141953200102,2.8811063190004718,58.546888990700246,0.4099542084914535,0.41546945869922636
125,0.40988811521387813,0.024201043453345547,0.4148389716943105,0.5806156487514575,2.829992455510951,58.476403846840064,0.40988811521387813,0.4148389716943105
126,0.40965236576635444,0.023564176942541527,0.41483155339956285,0.5822445685664813,2.7660700531148197,58.6392884100477,0.40965236576635444,0.41483155339956285
127,0.40968494290736185,0.022761528724943525,0.41475463211536406,0.5773026666293541,2.685837824664899,58.145021295050775,0.40968494290736185,0.41475463211536406
128,0.4096753502959636,0.02309280124062033,0.41443597078323363,0.577985422934095,2.7189554787393826,58.212978264192735,0.4096753502959636,0.41443597078323363
129,0.4093717140937919,0.02331322083499894,0.4141579399506251,0.5791875348736842,2.7406937890978003,58.332911427319054,0.4093717140937919,0.4141579399506251
130,0.4093070031991645,0.022783265360144536,0.41428794811169306,0.5804080240428448,2.687633540025398,58.45509035239617,0.4093070031991645,0.41428794811169306
131,0.40936810427637244,0.022786730750283198,0.41476573050022125,0.5800852287560702,2.6880411760130927,58.423288606107235,0.40936810427637244,0.41476573050022125
132,0.40926711639361596,0.021632438133568018,0.41416242768367134,0.5814040448516608,2.5725109274707623,58.554566912849744,0.40926711639361596,0.41416242768367134
133,0.4092663383305962,0.022210990960028633,0.41453521500031154,0.5789477533350388,2.6303654343334597,58.30931054850419,0.4092663383305962,0.41453521500031154
134,0.40916039463299425,0.022013410283669606,0.41379234939813614,0.58257048924764,2.6105014185407267,58.670841274162136,0.40916039463299425,0.41379234939813614
135,0.4090200679515725,0.021708328932968538,0.4146292934815089,0.5866791155189276,2.579852970678415,59.08254084537427,0.4090200679515725,0.4146292934815089
136,0.408962600533642,0.021048219677116443,0.4140643765528997,0.5792688100288311,2.5137845672778227,58.340945379436015,0.408962600533642,0.4140643765528997
137,0.40875734393276386,0.020463733942206228,0.41347322016954424,0.5770002114276092,2.455130725476279,58.11349436293046,0.40875734393276386,0.41347322016954424
138,0.4087011350624597,0.020400842245834976,0.4138667156298955,0.5799333126594622,2.448785362314822,58.40719798157612,0.4087011350624597,0.4138667156298955
139,0.4085556419038061,0.020309184071844195,0.413397712012132,0.5771449875086546,2.439474049966727,58.127896462877594,0.4085556419038061,0.413397712012132
