epoch,train_whole_loss,train_kink_loss,val_whole_loss,val_kink_loss,train_total_loss,val_total_loss,train_rel_l2,val_rel_l2
1,0.5542548875310528,0.49051946285945264,0.47459552238384883,0.4750688609977563,343.9178783815299,333.02279822081323,0.5542548875310528,0.47459552238384883
2,0.5080446753039289,0.4499241092311802,0.5460236325860024,0.45735587626695634,315.4549201623717,320.69513701945544,0.5080446753039289,0.5460236325860024
3,0.5035067290512484,0.44890287981104493,0.5256069660186767,0.4538338492314021,314.7355221420971,318.2093014280002,0.5035067290512484,0.5256069660186767
4,0.4957137632725844,0.4441802729866398,0.4770962283015251,0.4599728691081206,311.42190492544603,322.45810460398593,0.4957137632725844,0.4770962283015251
5,0.4833248313683182,0.44402805673542306,0.49437951296567917,0.4488973716894786,311.30296535207265,314.7225396956007,0.4833248313683182,0.49437951296567917
6,0.4904510329018778,0.44162049520371566,0.4493251149853071,0.4632682551940282,309.62479767301187,324.73710375080503,0.4904510329018778,0.4493251149853071
7,0.4924155682770174,0.44086146915136876,0.45506566713253654,0.46082843045393623,309.0954436344887,323.0349669848879,0.4924155682770174,0.45506566713253654
8,0.48175830903337963,0.4414552777560789,0.5015209913253784,0.448350128531456,309.50045430197645,314.3466109633446,0.48175830903337963,0.5015209913253784
9,0.4913903377838989,0.4385100955838588,0.5101315652330717,0.4508365511894226,307.44845713145696,316.0957173978289,0.4913903377838989,0.5101315652330717
10,0.49792884063364856,0.43802219758282845,0.5088386585315069,0.45036282738049827,307.1134672705807,315.7628178248803,0.49792884063364856,0.5088386585315069
11,0.4975631119599983,0.43613276686241376,0.5234730109572411,0.45198066482941307,305.79050010567283,316.90993839154635,0.4975631119599983,0.5234730109572411
12,0.4997764840054868,0.4339153073172071,0.5127200762430827,0.451835827032725,304.2404911325939,316.7977989991506,0.4997764840054868,0.5127200762430827
13,0.5082077725609737,0.4324083069367195,0.5178077449401219,0.45634602556626,303.1940225174178,319.96002564132215,0.5082077725609737,0.5178077449401219
